11.3983,12.4213
11.0602,12.34
10.8116,12.1364
10.5826,11.929
10.4423,11.6434
10.3934,11.3474
10.4061,10.9976
10.3938,10.6482
10.3747,10.3488
10.3674,9.99966
10.3975,9.65096
10.6492,9.43747
10.9877,9.36184
11.3345,9.3149
11.6345,9.31955
11.9345,9.32419
12.2844,9.32961
12.5844,9.33426
12.8843,9.3389
13.1843,9.34355
13.5609,9.42779
13.7072,9.7433
13.6737,10.0611
13.5412,10.3794
13.5578,10.6789
13.6619,11.0085
13.8929,11.2685
14.2128,11.3958
14.5594,11.4235
14.9075,11.4339
15.2526,11.4021
15.5485,11.4515
15.8952,11.4071
16.2424,11.4325
16.5855,11.3835
16.8835,11.4181
17.0588,11.684
17.0903,11.9823
17.2303,11.7126
17.1367,11.3952
16.8398,11.4379
16.5013,11.3995
16.1569,11.4567
15.8195,11.3857
15.476,11.4528
15.1362,11.3763
14.7898,11.4262
14.5457,11.6117
14.5523,11.9117
14.3987,11.6461
14.272,11.3491
13.9277,11.3295
13.6064,11.1063
13.4774,10.7966
13.4901,10.4468
13.6031,10.116
13.7063,9.72998
13.9601,9.44932
14.2947,9.35927
14.6435,9.32972
14.9922,9.30018
15.3413,9.3006
15.6406,9.32023
15.94,9.33986
16.2887,9.31032
16.6873,9.27655
17.0457,9.1708
17.1811,8.85074
17.226,8.50507
17.2219,8.2051
17.2171,7.85513
16.9289,7.75677
16.6798,7.53141
16.5862,7.19459
16.5671,6.8952
16.2672,6.7515
15.8176,6.77081
15.5179,6.78369
15.1684,6.76872
14.7691,6.7459
14.4203,6.76339
14.1216,6.79123
13.7728,6.7688
13.5685,6.43155
13.4995,6.08978
13.4724,5.74255
13.4851,5.39278
13.4852,5.04486
13.5374,4.70052
13.5002,4.35293
13.7457,4.14832
13.9735,3.89293
14.3053,3.79612
14.6945,3.84382
15.0413,3.79688
15.3832,3.84653
15.232,3.47742
15.2279,3.17745
15.0408,2.94277
14.7011,3.02696
14.844,2.70855
14.9178,2.31693
14.632,2.08504
14.385,1.85418
14.3435,1.51007
14.3377,1.81053
14.3465,2.21043
14.3543,2.56035
14.3631,2.96025
14.337,3.35918
14.3137,3.65827
14.1233,3.92779
13.7897,4.03102
13.5728,4.29456
13.56,4.68016
13.5985,5.07517
13.5887,5.42504
13.5804,5.72492
13.5706,6.07478
13.4652,6.38669
13.1479,6.52905
12.8057,6.59846
12.507,6.6263
12.8072,6.61921
13.1568,6.60125
13.5063,6.58329
13.9058,6.56276
14.3053,6.57723
14.6549,6.59425
15.0043,6.60379
15.3027,6.57344
15.6517,6.568
16.0013,6.58502
16.3478,6.55727
16.7458,6.5168
17.0942,6.48889
17.4438,6.50592
17.7434,6.52051
18.093,6.53754
18.4925,6.52201
18.8401,6.48919
19.1897,6.47123
19.5392,6.45327
19.8869,6.42045
20.1865,6.40505
20.4861,6.38966
20.8356,6.3717
21.1851,6.35374
21.5337,6.37572
21.8833,6.39275
22.2329,6.39478
22.6309,6.43418
23.029,6.47359
